44.464945,123.688506,-356.221451,-43.918797,61.791650,-7.709448,-67.874333,26.490236,-0.191460,-0.007861,-4.746536,0.886540
32.321072,215.864946,-73.742343,-84.973098,29.553500,4.348002,-40.533106,20.815452,7.686261,-0.419679,-0.688534,4.724118
803.297494,-40.341315,67.336945,22.568212,15.516422,1.670976,-26.670630,30.831229,20.656516,-0.879859,2.402903,-0.839484
7.891659,64.744175,-24.943649,2.645605,3.330723,4.907853,2.195089,-1.789259,37.115228,-0.660868,-1.306557,1.093929
545.452036,-13.241260,27.574584,-54.491670,-2.340747,-1.602372,23.287796,-23.558347,-0.861892,-0.136972,-1.076238,-1.190235
513.802550,0.173233,9.725362,-44.967860,-77.808020,-12.026641,94.870402,51.188651,2.249918,-0.220364,-2.927790,-0.796475
527.079966,5.330051,33.501073,-9.956621,-5.710062,-5.686437,32.973929,-39.916491,-7.196642,0.351888,0.994018,1.419077
1444.960251,-11.835514,-229.656309,174.019732,28.240999,67.140587,34.286136,37.647325,14.056419,-3.870239,-0.038726,-0.918484
550.228870,42.075164,50.118596,10.718509,-9.211294,-7.515845,27.527562,-22.017919,2.744968,0.509290,-1.942376,0.645660
547.229125,22.078358,-153.801910,-51.624122,-20.066138,-15.590830,36.649554,28.849166,4.458755,-1.535094,0.379503,-1.899468
554.583437,24.508475,-46.226086,-69.459562,26.143832,47.109728,17.194044,-24.614724,-0.604647,-0.532152,3.982287,2.264693
679.515609,62.606481,59.123091,-27.033246,5.586442,-4.736409,4.814730,-12.762221,3.043288,-0.124526,-0.373322,0.832181
12.470217,34.320263,-11.679323,-106.499010,20.610507,6.408279,-34.709712,20.162924,0.529603,0.069216,1.771108,0.612071
1543.391004,-116.057024,100.953542,-0.438962,-130.527763,56.896548,-141.756941,-19.823096,-7.323632,0.206565,3.977290,0.538064
580.071217,117.954496,-230.544447,10.021977,8.514137,-18.771489,11.758201,9.450084,-1.223289,8.170035,3.464919,2.164966
22.394103,107.107646,-63.139601,-94.665101,19.285032,3.135416,-32.146340,28.637030,9.612812,-0.939389,2.478026,2.161539
584.367338,40.017749,-244.154633,-48.123200,19.701522,-17.557830,-3.911364,10.571996,-7.968854,-3.292552,4.083501,0.125164
615.272025,24.298113,15.461739,-90.564771,12.965707,-1.543755,-0.069696,-15.379451,-19.023133,-0.260444,2.828868,0.900902
535.929673,26.291392,-256.209914,17.400677,-108.515127,-28.705402,126.182426,122.737065,-12.269356,-2.489231,0.457105,0.640247
558.171204,7.317534,-37.241105,-37.657585,-21.581630,-11.898979,38.704310,7.428409,-9.881638,0.028174,-1.235912,2.148964
548.675661,19.818783,8.396805,-74.207806,3.766580,-6.252368,13.401995,-22.020187,3.784032,-1.400752,4.783222,1.551593
2.286685,20.104016,1.529940,-6.682878,2.642710,9.740050,1.244607,0.740824,6.882966,1.093621,-1.696296,1.523055
1746.397530,-126.962829,136.743449,36.686573,30.161112,-1.259132,-44.022289,44.861616,-5.276276,-0.824303,4.504530,-0.015653
523.117830,19.427180,-208.631583,63.061102,-5.437582,-22.143880,36.652073,-12.299035,1.743593,39.895019,4.682145,-1.375328
1068.107618,-35.550167,-139.062133,36.011371,40.543476,30.519187,-3.049233,-2.952608,0.147829,-2.032746,-2.083723,-1.594099
615.670833,59.677009,-199.226334,-0.485572,31.936332,-15.294982,-11.546179,-17.097500,-6.267347,-2.630763,3.909034,1.037311
10.703156,119.015062,16.144467,-16.023725,1.799865,2.593946,-2.300762,1.602914,21.832145,0.233469,-2.102147,0.480538
1174.095610,44.185496,117.300351,81.194508,-3.694427,-8.035543,23.017700,-16.513486,6.639381,0.485923,-1.694444,4.080422
552.646659,8.327841,-11.879531,-56.439350,6.971782,-4.106158,11.388692,-20.768826,4.329710,-0.740480,-1.263647,-1.199012
911.353896,-44.062364,60.629273,-34.612065,10.210639,-5.141599,-1.889400,-5.240744,-7.252904,0.166144,-1.057973,-0.120199
546.826110,61.321358,-289.925306,77.436385,-19.456534,-27.913809,51.418162,13.063780,-11.022465,-1.642921,-2.673789,3.081561
573.354994,28.708371,-277.521217,-18.077715,41.266025,-15.973945,-22.157359,-9.516076,-11.378360,0.205097,-5.088799,-1.339920
557.783935,85.110930,19.274654,-101.155379,5.037157,-3.961675,8.722816,-14.150447,9.694583,-1.941142,5.080691,1.091211
535.654675,36.436635,-292.535700,3.613264,31.708933,-21.028845,-6.672492,-16.183018,-11.404164,-3.202032,3.847986,-0.568082
601.205624,-16.017595,24.207148,-81.805182,7.261336,-5.673972,6.651733,-19.945857,-3.310589,0.390756,-5.153740,-1.372038
538.818720,27.878213,31.409495,-73.709053,9.228393,7.510826,9.401622,-20.179224,2.068432,-0.453229,-0.323321,-0.766619
538.271205,59.623995,22.934876,-65.903765,3.736053,-6.153446,14.641116,-27.354394,-0.181498,-0.337396,-1.489512,-0.886370
530.285216,19.381290,-33.176128,-92.662502,-1.219644,-7.513861,15.230923,-3.313758,-4.299153,-0.844070,5.149397,-1.351142
520.276241,32.204061,-17.584831,-72.913789,-17.047739,-9.546338,32.681166,3.188184,24.442487,-2.361835,2.355155,-0.991539
2303.945775,-80.166842,37.728784,127.770336,26.001780,3.906655,-73.171605,48.347682,-3.687178,0.823784,-4.041825,-2.573324
965.028824,-56.286480,67.122534,-25.729591,17.871941,0.133059,-19.189790,13.813796,2.106869,-0.849096,4.233651,0.638045
813.394689,-30.597453,57.256359,-17.839106,6.189067,-4.886826,5.879410,-12.243362,-4.236731,1.418899,-0.699356,2.307747
701.937279,-24.063349,47.132385,-11.430452,-8.377433,-7.911549,28.702446,-20.952181,-2.435732,0.542851,-3.030870,0.038264
959.045064,24.817340,73.377700,-46.031992,13.079615,-2.957475,-4.808788,-4.711315,-5.486793,-0.988722,3.702798,-1.032382
40.630067,108.477566,-353.117283,-16.060414,56.403354,-9.092386,-58.760813,21.292378,-1.871689,-2.265888,-2.009775,0.337294
546.037453,77.049455,37.434031,-70.884883,5.871156,-4.186098,11.295597,-27.275944,-11.966322,0.467244,-1.465860,1.411566
1535.025895,-73.369657,122.963579,27.262402,19.889992,-4.063497,-22.877101,23.850959,-1.166577,-0.338676,-0.311637,-0.860151
38.181608,82.363242,-347.266050,-20.616866,55.100466,-9.624103,-57.821747,20.812199,6.166522,-2.785824,-1.278274,-1.163217
550.362964,38.317013,12.954967,-8.210528,-34.245671,-9.248095,57.150654,0.087638,11.736172,-0.091580,2.407682,1.349225
540.047413,56.582374,-269.354235,26.487874,58.751637,-6.883117,-70.592092,44.323258,0.292924,-2.075250,-1.802507,0.177280
907.594767,-60.498106,69.930381,39.836735,-4.185878,-8.661324,25.477250,-24.509930,-3.195665,1.588760,-1.701464,-0.128544
517.901188,19.983142,-111.532455,72.754677,26.458796,-5.292773,-31.393889,26.897548,10.297315,0.069466,-4.795471,2.578761
599.921040,-7.883937,30.283869,-78.635151,8.419604,0.640543,6.491216,-17.190888,-8.209306,-0.571642,3.122799,-0.326859
600.658591,48.309242,-304.294612,-11.802226,37.874454,-18.963365,-14.599877,-10.471886,-8.407180,-2.760803,4.031389,-0.662581
641.105897,104.692996,69.566394,-25.087679,24.149113,6.213699,-46.264192,45.085122,12.615858,0.340703,-2.664116,2.067971
530.942021,0.903886,17.837252,-98.719626,11.656299,-3.023397,-4.787649,-8.174992,3.947088,-1.568269,4.444251,-1.756554
533.342468,94.394375,-201.639803,29.109301,-20.424179,-20.849111,49.868916,7.794593,14.168676,-2.202701,3.043079,2.399498
567.258460,60.327728,-121.409134,-7.262370,15.036200,-11.776972,6.027182,-16.866141,12.673908,13.343800,4.301923,-1.201693
1059.341716,-56.214645,67.879446,-39.917253,-2.512421,-5.541105,4.884143,24.459093,-7.400480,-0.744559,3.329454,-0.035387
22.799131,153.098878,5.425522,-120.034593,22.397497,7.209076,-38.513735,22.569989,8.222701,0.487553,2.884474,2.361047
528.037022,5.479265,35.789489,-1.928180,-27.248778,-9.049661,52.528905,-18.523655,-1.346145,0.407803,-1.896100,-0.189090
525.430630,39.483527,-57.918843,-7.681954,-92.855722,-0.162191,50.148031,15.332922,12.040249,-0.741605,2.668708,0.099918
582.316219,41.639596,-310.664006,27.508142,36.065326,-19.977239,-6.910088,-21.713418,-11.485290,-2.556552,-0.500695,0.732259
600.658995,-29.511370,42.337376,11.189225,-9.330183,-8.070298,32.410699,-29.705435,7.434139,0.999891,-1.123443,-0.810406
540.410208,64.243174,-311.977173,-9.675748,40.110917,-19.046558,-19.148594,-8.728136,0.683787,-2.776310,-4.459745,-1.848112
13.752591,70.988052,-2.982857,-90.238558,17.405405,5.668945,-29.559669,17.282413,-0.219619,0.963247,-2.691686,1.235197
534.190337,46.425605,-212.699606,0.059312,16.291663,-14.890962,10.392668,-14.941843,7.397566,-3.138707,0.956822,-2.660963
747.176462,-36.223578,45.516519,-47.543119,8.470611,-4.006603,-1.925290,-2.553041,-4.390403,0.146592,-1.122603,-0.120865
922.230663,-37.132366,67.606515,16.562864,4.463655,-2.298357,10.729086,-11.537125,-2.459423,0.625031,-3.108096,0.194852
10.277640,48.360563,-80.768724,11.485077,10.273158,-1.734586,-7.362825,1.274780,12.218333,0.000963,-1.092268,1.562490
525.443160,86.027232,8.328393,18.735009,-39.974354,-10.849983,65.540403,-0.712450,16.436078,2.209656,-0.634933,0.892424
596.315405,-5.132800,10.504963,-44.031728,2.839793,-8.295106,16.231580,-26.245957,-2.972501,-0.103690,-1.199909,-0.213407
6.842930,74.522066,9.418217,-10.156639,1.228849,5.918307,1.403549,-0.065332,26.846837,-0.719165,2.221679,-0.534565
1306.249627,-85.972242,92.399355,-15.409169,21.060222,1.404536,-17.022373,10.566517,-3.268767,-0.476724,0.998743,0.021102
